2024-06-04T07:07:09+00:00 CRITICAL syntax error, unexpected variable "$attachment_id" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":6},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:07:35+00:00 CRITICAL syntax error, unexpected variable "$attachment_id" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":6},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:35:55+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:37:56+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:39:14+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:39:20+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:40:20+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:40:39+00:00 CRITICAL syntax error, unexpected single-quoted string "ashe-full-thumbnail", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:41:06+00:00 CRITICAL syntax error, unexpected identifier "ashe", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:41:21+00:00 CRITICAL syntax error, unexpected identifier "ashe", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:41:39+00:00 CRITICAL syntax error, unexpected token "as", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:42:05+00:00 CRITICAL syntax error, unexpected token "=", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:42:53+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:43:22+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:45:23+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:47:24+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:47:29+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:47:46+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:49:25+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:50:51+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:50:57+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:51:08+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:56:09+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:56:50+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:58:51+00:00 CRITICAL syntax error, unexpected variable "$attachment_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:59:36+00:00 CRITICAL syntax error, unexpected variable "$custom_logo_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:59:39+00:00 CRITICAL syntax error, unexpected variable "$custom_logo_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
2024-06-04T07:59:55+00:00 CRITICAL syntax error, unexpected variable "$custom_logo_id", expecting ")" CONTEXT: {"error":{"type":4,"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\themes\\chicdressing\\functions.php","line":21},"backtrace":[{"file":"D:\\xampp\\htdocs\\tests\\chicdressing\\wp-content\\plugins\\woocommerce\\includes\\class-woocommerce.php","line":347,"function":"critical","class":"WC_Logger","type":"->"},{"function":"log_errors","class":"WooCommerce","type":"->"}]}
